country_name,date,parameter,product,value,unit
Brazil,2020-04-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",39936.2497,GWh
Peru,2020-04-01,Net Electricity Production,Electricity,3130.7648,GWh
Peru,2020-04-01,Net Electricity Production,Total Combustible Fuels,125.2246,GWh
Peru,2020-04-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",3.4054,GWh
Peru,2020-04-01,Net Electricity Production,Oil and Petroleum Products,8.5924,GWh
Peru,2020-04-01,Net Electricity Production,Natural Gas,98.9857,GWh
Peru,2020-04-01,Net Electricity Production,Combustible Renewables,14.2411,GWh
Peru,2020-04-01,Net Electricity Production,Hydro,2799.6376,GWh
Peru,2020-04-01,Net Electricity Production,Wind,140.643,GWh
Peru,2020-04-01,Net Electricity Production,Solar,65.2596,GWh
Peru,2020-04-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3019.7813,GWh
Chile,2020-03-01,Net Electricity Production,Electricity,7025.2881,GWh
Chile,2020-03-01,Net Electricity Production,Nuclear,0.0,GWh
Chile,2020-03-01,Net Electricity Production,Total Combustible Fuels,4683.3878,GWh
Chile,2020-03-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2348.9999,GWh
Chile,2020-03-01,Net Electricity Production,Oil and Petroleum Products,188.7198,GWh
Chile,2020-03-01,Net Electricity Production,Natural Gas,1623.9162,GWh
Chile,2020-03-01,Net Electricity Production,Combustible Renewables,521.7519,GWh
Chile,2020-03-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Chile,2020-03-01,Net Electricity Production,Hydro,1362.8295,GWh
Chile,2020-03-01,Net Electricity Production,Wind,344.7219,GWh
Chile,2020-03-01,Net Electricity Production,Solar,610.5628,GWh
Chile,2020-03-01,Net Electricity Production,Geothermal,23.7861,GWh
Chile,2020-03-01,Net Electricity Production,Other Renewables,0.0,GWh
Chile,2020-03-01,Net Electricity Production,Not Specified,0.0,GWh
Chile,2020-03-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2863.6521,GWh
Chile,2020-03-01,Total Imports,Electricity,0.0,GWh
Chile,2020-03-01,Total Exports,Electricity,0.0,GWh
Chile,2020-03-01,Used for pumped storage,Electricity,0.0,GWh
Chile,2020-03-01,Distribution Losses,Electricity,204.252,GWh
Chile,2020-03-01,Final Consumption (Calculated),Electricity,6821.036,GWh
Colombia,2020-03-01,Net Electricity Production,Electricity,6527.2572,GWh
Colombia,2020-03-01,Net Electricity Production,Nuclear,0.0,GWh
Colombia,2020-03-01,Net Electricity Production,Total Combustible Fuels,2827.0481,GWh
Colombia,2020-03-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1010.6208,GWh
Colombia,2020-03-01,Net Electricity Production,Oil and Petroleum Products,209.6264,GWh
Colombia,2020-03-01,Net Electricity Production,Natural Gas,1433.2827,GWh
Colombia,2020-03-01,Net Electricity Production,Combustible Renewables,173.5182,GWh
Colombia,2020-03-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Colombia,2020-03-01,Net Electricity Production,Hydro,3683.9373,GWh
Colombia,2020-03-01,Net Electricity Production,Wind,0.0,GWh
Colombia,2020-03-01,Net Electricity Production,Solar,16.2717,GWh
Colombia,2020-03-01,Net Electricity Production,Geothermal,0.0,GWh
Colombia,2020-03-01,Net Electricity Production,Other Renewables,0.0,GWh
Colombia,2020-03-01,Net Electricity Production,Not Specified,0.0,GWh
Colombia,2020-03-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3873.7273,GWh
Colombia,2020-03-01,Total Imports,Electricity,59.5484,GWh
Colombia,2020-03-01,Total Exports,Electricity,0.0,GWh
Colombia,2020-03-01,Used for pumped storage,Electricity,0.0,GWh
Colombia,2020-03-01,Distribution Losses,Electricity,471.446,GWh
Colombia,2020-03-01,Final Consumption (Calculated),Electricity,6115.3596,GWh
Mexico,2020-03-01,Net Electricity Production,Electricity,25933.8769,GWh
Mexico,2020-03-01,Net Electricity Production,Nuclear,1142.2129,GWh
Mexico,2020-03-01,Net Electricity Production,Total Combustible Fuels,20199.1578,GWh
Mexico,2020-03-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1830.6891,GWh
Mexico,2020-03-01,Net Electricity Production,Oil and Petroleum Products,3684.0122,GWh
Mexico,2020-03-01,Net Electricity Production,Natural Gas,14377.4345,GWh
Mexico,2020-03-01,Net Electricity Production,Combustible Renewables,293.8288,GWh
Mexico,2020-03-01,Net Electricity Production,Other Combustible Non-Renewables,13.1932,GWh
Mexico,2020-03-01,Net Electricity Production,Hydro,1665.1195,GWh
Mexico,2020-03-01,Net Electricity Production,Wind,1735.795,GWh
Mexico,2020-03-01,Net Electricity Production,Solar,736.1214,GWh
Mexico,2020-03-01,Net Electricity Production,Geothermal,455.4703,GWh
Mexico,2020-03-01,Net Electricity Production,Other Renewables,0.0,GWh
Mexico,2020-03-01,Net Electricity Production,Not Specified,0.0,GWh
Mexico,2020-03-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4886.335,GWh
Mexico,2020-03-01,Total Imports,Electricity,683.9816,GWh
Mexico,2020-03-01,Total Exports,Electricity,476.0148,GWh
Mexico,2020-03-01,Used for pumped storage,Electricity,0.0,GWh
Mexico,2020-03-01,Distribution Losses,Electricity,2491.5989,GWh
Mexico,2020-03-01,Final Consumption (Calculated),Electricity,23650.2448,GWh
Argentina,2020-03-01,Net Electricity Production,Electricity,12134.0451,GWh
Argentina,2020-03-01,Net Electricity Production,Nuclear,932.5598,GWh
Argentina,2020-03-01,Net Electricity Production,Total Combustible Fuels,8592.0413,GWh
Argentina,2020-03-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",198.4896,GWh
Argentina,2020-03-01,Net Electricity Production,Oil and Petroleum Products,283.2139,GWh
Argentina,2020-03-01,Net Electricity Production,Natural Gas,7995.2466,GWh
Argentina,2020-03-01,Net Electricity Production,Combustible Renewables,115.0912,GWh
Argentina,2020-03-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Argentina,2020-03-01,Net Electricity Production,Hydro,1853.7241,GWh
Argentina,2020-03-01,Net Electricity Production,Wind,658.1173,GWh
Argentina,2020-03-01,Net Electricity Production,Solar,97.6025,GWh
Argentina,2020-03-01,Net Electricity Production,Geothermal,0.0,GWh
Argentina,2020-03-01,Net Electricity Production,Other Renewables,0.0,GWh
Argentina,2020-03-01,Net Electricity Production,Not Specified,0.0,GWh
Argentina,2020-03-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2724.5352,GWh
Brazil,2020-03-01,Net Electricity Production,Electricity,51049.6893,GWh
Brazil,2020-03-01,Net Electricity Production,Nuclear,1200.1704,GWh
Brazil,2020-03-01,Net Electricity Production,Total Combustible Fuels,7371.5563,GWh
Brazil,2020-03-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",956.4811,GWh
Brazil,2020-03-01,Net Electricity Production,Oil and Petroleum Products,875.4525,GWh
Brazil,2020-03-01,Net Electricity Production,Natural Gas,3349.4785,GWh
Brazil,2020-03-01,Net Electricity Production,Combustible Renewables,2012.4058,GWh
Brazil,2020-03-01,Net Electricity Production,Other Combustible Non-Renewables,177.7383,GWh
Brazil,2020-03-01,Net Electricity Production,Hydro,39392.117,GWh
Brazil,2020-03-01,Net Electricity Production,Wind,2249.8303,GWh
Brazil,2020-03-01,Net Electricity Production,Solar,836.0153,GWh
Brazil,2020-03-01,Net Electricity Production,Geothermal,0.0,GWh
Brazil,2020-03-01,Net Electricity Production,Other Renewables,0.0,GWh
Brazil,2020-03-01,Net Electricity Production,Not Specified,0.0,GWh
Brazil,2020-03-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",44490.3685,GWh
Peru,2020-03-01,Net Electricity Production,Electricity,4140.4849,GWh
Peru,2020-03-01,Net Electricity Production,Total Combustible Fuels,748.1582,GWh
Peru,2020-03-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",6.3667,GWh
Peru,2020-03-01,Net Electricity Production,Oil and Petroleum Products,16.0643,GWh
Peru,2020-03-01,Net Electricity Production,Natural Gas,699.1022,GWh
Peru,2020-03-01,Net Electricity Production,Combustible Renewables,26.625,GWh
Peru,2020-03-01,Net Electricity Production,Hydro,3201.8468,GWh
Peru,2020-03-01,Net Electricity Production,Wind,129.726,GWh
Peru,2020-03-01,Net Electricity Production,Solar,60.7538,GWh
Peru,2020-03-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3418.9516,GWh
Chile,2020-02-01,Net Electricity Production,Electricity,6850.9377,GWh
Chile,2020-02-01,Net Electricity Production,Nuclear,0.0,GWh
Chile,2020-02-01,Net Electricity Production,Total Combustible Fuels,4104.7861,GWh
Chile,2020-02-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2108.0594,GWh
Chile,2020-02-01,Net Electricity Production,Oil and Petroleum Products,124.5622,GWh
Chile,2020-02-01,Net Electricity Production,Natural Gas,1393.1305,GWh
Chile,2020-02-01,Net Electricity Production,Combustible Renewables,479.034,GWh
Chile,2020-02-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Chile,2020-02-01,Net Electricity Production,Hydro,1702.5222,GWh
Chile,2020-02-01,Net Electricity Production,Wind,391.4263,GWh
Chile,2020-02-01,Net Electricity Production,Solar,632.7076,GWh
Chile,2020-02-01,Net Electricity Production,Geothermal,19.4953,GWh
Chile,2020-02-01,Net Electricity Production,Other Renewables,0.0,GWh
Chile,2020-02-01,Net Electricity Production,Not Specified,0.0,GWh
Chile,2020-02-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3225.1855,GWh
Chile,2020-02-01,Total Imports,Electricity,0.0,GWh
Chile,2020-02-01,Total Exports,Electricity,0.0,GWh
Chile,2020-02-01,Used for pumped storage,Electricity,0.0,GWh
Chile,2020-02-01,Distribution Losses,Electricity,198.4444,GWh
Chile,2020-02-01,Final Consumption (Calculated),Electricity,6652.4933,GWh
Colombia,2020-02-01,Net Electricity Production,Electricity,6451.4815,GWh
Colombia,2020-02-01,Net Electricity Production,Nuclear,0.0,GWh
Colombia,2020-02-01,Net Electricity Production,Total Combustible Fuels,2978.6851,GWh
Colombia,2020-02-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1044.1325,GWh
Colombia,2020-02-01,Net Electricity Production,Oil and Petroleum Products,215.5894,GWh
Colombia,2020-02-01,Net Electricity Production,Natural Gas,1545.4309,GWh
Colombia,2020-02-01,Net Electricity Production,Combustible Renewables,173.5324,GWh
Colombia,2020-02-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Colombia,2020-02-01,Net Electricity Production,Hydro,3457.1588,GWh
Colombia,2020-02-01,Net Electricity Production,Wind,0.0,GWh
Colombia,2020-02-01,Net Electricity Production,Solar,15.6375,GWh
Colombia,2020-02-01,Net Electricity Production,Geothermal,0.0,GWh
Colombia,2020-02-01,Net Electricity Production,Other Renewables,0.0,GWh
Colombia,2020-02-01,Net Electricity Production,Not Specified,0.0,GWh
Colombia,2020-02-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3646.3288,GWh
Colombia,2020-02-01,Total Imports,Electricity,108.1201,GWh
Colombia,2020-02-01,Total Exports,Electricity,0.0,GWh
Colombia,2020-02-01,Used for pumped storage,Electricity,0.0,GWh
Colombia,2020-02-01,Distribution Losses,Electricity,471.0568,GWh
Colombia,2020-02-01,Final Consumption (Calculated),Electricity,6088.5447,GWh
Mexico,2020-02-01,Net Electricity Production,Electricity,23210.6282,GWh
Mexico,2020-02-01,Net Electricity Production,Nuclear,1082.4356,GWh
Mexico,2020-02-01,Net Electricity Production,Total Combustible Fuels,18236.5141,GWh
Mexico,2020-02-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1761.7093,GWh
Mexico,2020-02-01,Net Electricity Production,Oil and Petroleum Products,3299.3428,GWh
Mexico,2020-02-01,Net Electricity Production,Natural Gas,12876.2019,GWh
Mexico,2020-02-01,Net Electricity Production,Combustible Renewables,287.4445,GWh
Mexico,2020-02-01,Net Electricity Production,Other Combustible Non-Renewables,11.8156,GWh
Mexico,2020-02-01,Net Electricity Production,Hydro,1081.9649,GWh
Mexico,2020-02-01,Net Electricity Production,Wind,1795.5513,GWh
Mexico,2020-02-01,Net Electricity Production,Solar,584.5255,GWh
Mexico,2020-02-01,Net Electricity Production,Geothermal,429.6368,GWh
Mexico,2020-02-01,Net Electricity Production,Other Renewables,0.0,GWh
Mexico,2020-02-01,Net Electricity Production,Not Specified,0.0,GWh
Mexico,2020-02-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4179.123,GWh
Mexico,2020-02-01,Total Imports,Electricity,504.0051,GWh
Mexico,2020-02-01,Total Exports,Electricity,475.4919,GWh
Mexico,2020-02-01,Used for pumped storage,Electricity,0.0,GWh
Mexico,2020-02-01,Distribution Losses,Electricity,2252.2887,GWh
Mexico,2020-02-01,Final Consumption (Calculated),Electricity,20986.8527,GWh
Argentina,2020-02-01,Net Electricity Production,Electricity,11348.4998,GWh
Argentina,2020-02-01,Net Electricity Production,Nuclear,809.144,GWh
Argentina,2020-02-01,Net Electricity Production,Total Combustible Fuels,7858.7148,GWh
Argentina,2020-02-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",120.1288,GWh
Argentina,2020-02-01,Net Electricity Production,Oil and Petroleum Products,369.3347,GWh
Argentina,2020-02-01,Net Electricity Production,Natural Gas,7270.3051,GWh
Argentina,2020-02-01,Net Electricity Production,Combustible Renewables,98.9462,GWh
Argentina,2020-02-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Argentina,2020-02-01,Net Electricity Production,Hydro,1953.2474,GWh
Argentina,2020-02-01,Net Electricity Production,Wind,643.7757,GWh
Argentina,2020-02-01,Net Electricity Production,Solar,83.6179,GWh
Argentina,2020-02-01,Net Electricity Production,Geothermal,0.0,GWh
Argentina,2020-02-01,Net Electricity Production,Other Renewables,0.0,GWh
Argentina,2020-02-01,Net Electricity Production,Not Specified,0.0,GWh
Argentina,2020-02-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2779.5872,GWh
Brazil,2020-02-01,Net Electricity Production,Electricity,49802.7477,GWh
Brazil,2020-02-01,Net Electricity Production,Nuclear,888.5149,GWh
Brazil,2020-02-01,Net Electricity Production,Total Combustible Fuels,8109.1194,GWh
Brazil,2020-02-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1496.911,GWh
Brazil,2020-02-01,Net Electricity Production,Oil and Petroleum Products,861.9029,GWh
Brazil,2020-02-01,Net Electricity Production,Natural Gas,4280.734,GWh
Brazil,2020-02-01,Net Electricity Production,Combustible Renewables,1291.8331,GWh
Brazil,2020-02-01,Net Electricity Production,Other Combustible Non-Renewables,177.7383,GWh
Brazil,2020-02-01,Net Electricity Production,Hydro,37245.6122,GWh
Brazil,2020-02-01,Net Electricity Production,Wind,2787.2578,GWh
Brazil,2020-02-01,Net Electricity Production,Solar,772.2434,GWh
Brazil,2020-02-01,Net Electricity Production,Geothermal,0.0,GWh
Brazil,2020-02-01,Net Electricity Production,Other Renewables,0.0,GWh
Brazil,2020-02-01,Net Electricity Production,Not Specified,0.0,GWh
Brazil,2020-02-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",42096.9465,GWh
Peru,2020-02-01,Net Electricity Production,Electricity,4570.9786,GWh
Peru,2020-02-01,Net Electricity Production,Total Combustible Fuels,1271.3059,GWh
Peru,2020-02-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",8.1077,GWh
Peru,2020-02-01,Net Electricity Production,Oil and Petroleum Products,20.457,GWh
Peru,2020-02-01,Net Electricity Production,Natural Gas,1208.8357,GWh
Peru,2020-02-01,Net Electricity Production,Combustible Renewables,33.9055,GWh
Peru,2020-02-01,Net Electricity Production,Hydro,3121.2112,GWh
Peru,2020-02-01,Net Electricity Production,Wind,123.6622,GWh
Peru,2020-02-01,Net Electricity Production,Solar,54.7993,GWh
Peru,2020-02-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3333.5782,GWh
Chile,2020-01-01,Net Electricity Production,Electricity,7296.962,GWh
Chile,2020-01-01,Net Electricity Production,Nuclear,0.0,GWh
Chile,2020-01-01,Net Electricity Production,Total Combustible Fuels,4061.9333,GWh
Chile,2020-01-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2114.7388,GWh
Chile,2020-01-01,Net Electricity Production,Oil and Petroleum Products,88.0996,GWh
Chile,2020-01-01,Net Electricity Production,Natural Gas,1420.8625,GWh
Chile,2020-01-01,Net Electricity Production,Combustible Renewables,438.2324,GWh
Chile,2020-01-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Chile,2020-01-01,Net Electricity Production,Hydro,2132.3776,GWh
Chile,2020-01-01,Net Electricity Production,Wind,406.7815,GWh
Chile,2020-01-01,Net Electricity Production,Solar,677.4802,GWh
Chile,2020-01-01,Net Electricity Production,Geothermal,18.3894,GWh
Chile,2020-01-01,Net Electricity Production,Other Renewables,0.0,GWh
Chile,2020-01-01,Net Electricity Production,Not Specified,0.0,GWh
Chile,2020-01-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3673.2611,GWh
Chile,2020-01-01,Total Imports,Electricity,0.0,GWh
Chile,2020-01-01,Total Exports,Electricity,0.0,GWh
Chile,2020-01-01,Used for pumped storage,Electricity,0.0,GWh
Chile,2020-01-01,Distribution Losses,Electricity,211.8933,GWh
Chile,2020-01-01,Final Consumption (Calculated),Electricity,7085.0687,GWh
Colombia,2020-01-01,Net Electricity Production,Electricity,6596.25,GWh
Colombia,2020-01-01,Net Electricity Production,Nuclear,0.0,GWh
Colombia,2020-01-01,Net Electricity Production,Total Combustible Fuels,2664.1962,GWh
Colombia,2020-01-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",958.9764,GWh
Colombia,2020-01-01,Net Electricity Production,Oil and Petroleum Products,210.7432,GWh
Colombia,2020-01-01,Net Electricity Production,Natural Gas,1320.9422,GWh
Colombia,2020-01-01,Net Electricity Production,Combustible Renewables,173.5345,GWh
Colombia,2020-01-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Colombia,2020-01-01,Net Electricity Production,Hydro,3915.6535,GWh
Colombia,2020-01-01,Net Electricity Production,Wind,0.5106,GWh
